"FactConcurrentPK","concurrentFK","productFK","price_product","startDate","endDate","flag"
1464,1,1464,"60,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1465,1,1465,"13,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1466,1,1466,"13,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1467,1,1467,"15,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1468,1,1468,"15,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1469,1,1469,"20,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1470,1,1470,"16,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1471,1,1471,"10,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1472,1,1472,"16,500 TND","2026-03-23 15:56:34.908",NULL,"y"
1473,1,1473,"13,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1474,1,1474,"14,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1475,1,1475,"8,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1476,1,1476,"25,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1477,1,1477,"25,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1478,1,1478,"13,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1479,1,1479,"6,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1480,1,1480,"5,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1481,1,1481,"35,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1482,1,1482,"10,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1483,1,1483,"35,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1484,1,1484,"8,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1485,1,1485,"7,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1486,1,1486,"15,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1487,1,1487,"25,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1488,1,1488,"13,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1489,1,1489,"15,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1490,1,1490,"15,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1491,1,1491,"5,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1492,1,1492,"5,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1493,1,1493,"2,800 TND","2026-03-23 15:56:34.908",NULL,"y"
1494,1,1494,"7,500 TND","2026-03-23 15:56:34.908",NULL,"y"
1495,1,1495,"9,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1496,1,1496,"3,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1497,1,1497,"5,500 TND","2026-03-23 15:56:34.908",NULL,"y"
1498,1,1498,"35,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1499,1,1499,"120,000 TND","2026-03-23 15:56:34.908",NULL,"y"
1500,4,5188,"37.440 TND","2026-03-23 15:56:34.956",NULL,"y"
1501,4,5189,"29.640 TND","2026-03-23 15:56:34.956",NULL,"y"
1502,4,5191,"15.600 TND","2026-03-23 15:56:34.956",NULL,"y"
1503,4,5192,"37.440 TND","2026-03-23 15:56:34.956",NULL,"y"
1504,4,5193,"28.080 TND","2026-03-23 15:56:34.956",NULL,"y"
1505,4,5194,"28.080 TND","2026-03-23 15:56:34.956",NULL,"y"
1506,4,5195,"15.600 TND","2026-03-23 15:56:34.956",NULL,"y"
1507,4,5196,"15.600 TND","2026-03-23 15:56:34.956",NULL,"y"
1508,4,5197,"15.600 TND","2026-03-23 15:56:34.956",NULL,"y"
1509,4,5198,"171.600 TND","2026-03-23 15:56:34.956",NULL,"y"
1510,4,5199,"121.680 TND","2026-03-23 15:56:34.956",NULL,"y"
1511,4,5200,"121.680 TND","2026-03-23 15:56:34.956",NULL,"y"
1512,4,5201,"90.480 TND","2026-03-23 15:56:34.956",NULL,"y"
1513,4,5202,"18.720 TND","2026-03-23 15:56:34.956",NULL,"y"
1514,4,5203,"21.840 TND","2026-03-23 15:56:34.956",NULL,"y"
1515,4,5204,"177.840 TND","2026-03-23 15:56:34.956",NULL,"y"
1516,4,5206,"43.680 TND","2026-03-23 15:56:34.956",NULL,"y"
1517,4,5207,"56.160 TND","2026-03-23 15:56:34.956",NULL,"y"
1518,4,5208,"85.800 TND","2026-03-23 15:56:34.956",NULL,"y"
1519,4,5209,"101.400 TND","2026-03-23 15:56:34.956",NULL,"y"
1520,4,5210,"21.840 TND","2026-03-23 15:56:34.956",NULL,"y"
1521,4,5211,"18.720 TND","2026-03-23 15:56:34.956",NULL,"y"
1522,4,5212,"28.080 TND","2026-03-23 15:56:34.956",NULL,"y"
1523,4,5213,"43.680 TND","2026-03-23 15:56:34.956",NULL,"y"
1524,4,5214,"21.840 TND","2026-03-23 15:56:34.956",NULL,"y"
1525,4,5215,"21.840 TND","2026-03-23 15:56:34.956",NULL,"y"
1526,4,5217,"18.720 TND","2026-03-23 15:56:34.956",NULL,"y"
1527,4,5218,"9.360 TND","2026-03-23 15:56:34.956",NULL,"y"
1528,4,5219,"45.240 TND","2026-03-23 15:56:34.956",NULL,"y"
1529,4,5220,"12.480 TND","2026-03-23 15:56:34.956",NULL,"y"
1530,4,5222,"21.840 TND","2026-03-23 15:56:34.956",NULL,"y"
1531,4,5223,"37.440 TND","2026-03-23 15:56:34.956",NULL,"y"
1532,4,5224,"28.080 TND","2026-03-23 15:56:34.956",NULL,"y"
1533,4,5225,"28.080 TND","2026-03-23 15:56:34.956",NULL,"y"
1534,4,5226,"34.320 TND","2026-03-23 15:56:34.956",NULL,"y"
1535,4,5227,"34.320 TND","2026-03-23 15:56:34.956",NULL,"y"
1536,4,5228,"37.440 TND","2026-03-23 15:56:34.956",NULL,"y"
1537,4,5229,"18.720 TND","2026-03-23 15:56:34.956",NULL,"y"
1538,4,5230,"18.720 TND","2026-03-23 15:56:34.956",NULL,"y"
1539,4,5231,"34.320 TND","2026-03-23 15:56:34.956",NULL,"y"
1540,4,5232,"15.600 TND","2026-03-23 15:56:34.956",NULL,"y"
1541,4,5234,"15.600 TND","2026-03-23 15:56:34.956",NULL,"y"
1542,4,5236,"15.600 TND","2026-03-23 15:56:34.956",NULL,"y"
1543,4,5237,"17.160 TND","2026-03-23 15:56:34.956",NULL,"y"
1544,4,5238,"18.720 TND","2026-03-23 15:56:34.956",NULL,"y"
1545,4,5239,"46.800 TND","2026-03-23 15:56:34.956",NULL,"y"
1546,4,5240,"9.360 TND","2026-03-23 15:56:34.956",NULL,"y"
1547,4,5241,"15.600 TND","2026-03-23 15:56:34.956",NULL,"y"
1548,4,5242,"24.960 TND","2026-03-23 15:56:34.956",NULL,"y"
1549,4,5243,"9.360 TND","2026-03-23 15:56:34.956",NULL,"y"
1550,4,5244,"12.480 TND","2026-03-23 15:56:34.956",NULL,"y"
1551,4,5245,"10.920 TND","2026-03-23 15:56:34.956",NULL,"y"
1552,4,5246,"34.320 TND","2026-03-23 15:56:34.956",NULL,"y"
1553,4,5248,"18.720 TND","2026-03-23 15:56:34.956",NULL,"y"
1554,4,5249,"24.960 TND","2026-03-23 15:56:34.956",NULL,"y"
1555,4,5250,"49.920 TND","2026-03-23 15:56:34.956",NULL,"y"
1556,4,5251,"37.440 TND","2026-03-23 15:56:34.972",NULL,"y"
1557,4,5252,"29.640 TND","2026-03-23 15:56:34.972",NULL,"y"
1558,4,5255,"90.480 TND","2026-03-23 15:56:34.972",NULL,"y"
1559,4,5256,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1560,4,5257,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1561,4,5258,"1.404 TND","2026-03-23 15:56:34.972",NULL,"y"
1562,4,5259,"28.080 TND","2026-03-23 15:56:34.972",NULL,"y"
1563,4,5260,"43.680 TND","2026-03-23 15:56:34.972",NULL,"y"
1564,4,5261,"21.840 TND","2026-03-23 15:56:34.972",NULL,"y"
1565,4,5262,"24.960 TND","2026-03-23 15:56:34.972",NULL,"y"
1566,4,5263,"59.280 TND","2026-03-23 15:56:34.972",NULL,"y"
1567,4,5264,"135.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1568,4,5265,"127.920 TND","2026-03-23 15:56:34.972",NULL,"y"
1569,4,5266,"131.040 TND","2026-03-23 15:56:34.972",NULL,"y"
1570,4,5267,"98.280 TND","2026-03-23 15:56:34.972",NULL,"y"
1571,4,5268,"15.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1572,4,5269,"124.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1573,4,5270,"93.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1574,4,5271,"140.400 TND","2026-03-23 15:56:34.972",NULL,"y"
1575,4,5272,"87.360 TND","2026-03-23 15:56:34.972",NULL,"y"
1576,4,5273,"78.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1577,4,5274,"65.520 TND","2026-03-23 15:56:34.972",NULL,"y"
1578,4,5275,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1579,4,5276,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1580,4,5277,"29.640 TND","2026-03-23 15:56:34.972",NULL,"y"
1581,4,5279,"7.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1582,4,5280,"9.360 TND","2026-03-23 15:56:34.972",NULL,"y"
1583,4,5281,"37.440 TND","2026-03-23 15:56:34.972",NULL,"y"
1584,4,5282,"37.440 TND","2026-03-23 15:56:34.972",NULL,"y"
1585,4,5283,"82.680 TND","2026-03-23 15:56:34.972",NULL,"y"
1586,4,5284,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1587,4,5285,"121.680 TND","2026-03-23 15:56:34.972",NULL,"y"
1588,4,5286,"171.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1589,4,5287,"177.840 TND","2026-03-23 15:56:34.972",NULL,"y"
1590,4,5288,"28.080 TND","2026-03-23 15:56:34.972",NULL,"y"
1591,4,5289,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1592,4,5290,"15.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1593,4,5291,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1594,4,5292,"15.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1595,4,5293,"15.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1596,4,5294,"15.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1597,4,5295,"21.840 TND","2026-03-23 15:56:34.972",NULL,"y"
1598,4,5296,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1599,4,5297,"9.360 TND","2026-03-23 15:56:34.972",NULL,"y"
1600,4,5298,"15.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1601,4,5299,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1602,4,5300,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1603,4,5301,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1604,4,5302,"9.360 TND","2026-03-23 15:56:34.972",NULL,"y"
1605,4,5303,"12.480 TND","2026-03-23 15:56:34.972",NULL,"y"
1606,4,5304,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1607,4,5305,"28.080 TND","2026-03-23 15:56:34.972",NULL,"y"
1608,4,5306,"121.680 TND","2026-03-23 15:56:34.972",NULL,"y"
1609,4,5307,"6.240 TND","2026-03-23 15:56:34.972",NULL,"y"
1610,4,5308,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1611,4,5309,"21.840 TND","2026-03-23 15:56:34.972",NULL,"y"
1612,4,5310,"21.840 TND","2026-03-23 15:56:34.972",NULL,"y"
1613,4,5311,"37.440 TND","2026-03-23 15:56:34.972",NULL,"y"
1614,4,5312,"84.240 TND","2026-03-23 15:56:34.972",NULL,"y"
1615,4,5313,"37.440 TND","2026-03-23 15:56:34.972",NULL,"y"
1616,4,5314,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1617,4,5315,"15.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1618,4,5316,"17.160 TND","2026-03-23 15:56:34.972",NULL,"y"
1619,4,5317,"9.360 TND","2026-03-23 15:56:34.972",NULL,"y"
1620,4,5319,"49.920 TND","2026-03-23 15:56:34.972",NULL,"y"
1621,4,5320,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1622,4,5321,"46.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1623,4,5322,"46.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1624,4,5323,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1625,4,5324,"68.640 TND","2026-03-23 15:56:34.972",NULL,"y"
1626,4,5325,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1627,4,5326,"9.360 TND","2026-03-23 15:56:34.972",NULL,"y"
1628,4,5327,"12.480 TND","2026-03-23 15:56:34.972",NULL,"y"
1629,4,5328,"9.360 TND","2026-03-23 15:56:34.972",NULL,"y"
1630,4,5329,"28.080 TND","2026-03-23 15:56:34.972",NULL,"y"
1631,4,5330,"7.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1632,4,5331,"12.480 TND","2026-03-23 15:56:34.972",NULL,"y"
1633,4,5332,"6.240 TND","2026-03-23 15:56:34.972",NULL,"y"
1634,4,5333,"9.360 TND","2026-03-23 15:56:34.972",NULL,"y"
1635,4,5334,"12.480 TND","2026-03-23 15:56:34.972",NULL,"y"
1636,4,5335,"14.040 TND","2026-03-23 15:56:34.972",NULL,"y"
1637,4,5336,"37.440 TND","2026-03-23 15:56:34.972",NULL,"y"
1638,4,5337,"90.480 TND","2026-03-23 15:56:34.972",NULL,"y"
1639,4,5338,"109.200 TND","2026-03-23 15:56:34.972",NULL,"y"
1640,4,5340,"59.280 TND","2026-03-23 15:56:34.972",NULL,"y"
1641,4,5341,"24.960 TND","2026-03-23 15:56:34.972",NULL,"y"
1642,4,5342,"24.960 TND","2026-03-23 15:56:34.972",NULL,"y"
1643,4,5343,"43.680 TND","2026-03-23 15:56:34.972",NULL,"y"
1644,4,5344,"28.080 TND","2026-03-23 15:56:34.972",NULL,"y"
1645,4,5345,"37.440 TND","2026-03-23 15:56:34.972",NULL,"y"
1646,4,5346,"49.920 TND","2026-03-23 15:56:34.972",NULL,"y"
1647,4,5347,"49.920 TND","2026-03-23 15:56:34.972",NULL,"y"
1648,4,5348,"56.160 TND","2026-03-23 15:56:34.972",NULL,"y"
1649,4,5349,"24.960 TND","2026-03-23 15:56:34.972",NULL,"y"
1650,4,5351,"18.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1651,4,5353,"37.440 TND","2026-03-23 15:56:34.972",NULL,"y"
1652,4,5354,"296.400 TND","2026-03-23 15:56:34.972",NULL,"y"
1653,4,5355,"296.400 TND","2026-03-23 15:56:34.972",NULL,"y"
1654,4,5356,"436.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1655,4,5357,"249.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1656,4,5358,"218.400 TND","2026-03-23 15:56:34.972",NULL,"y"
1657,4,5359,"468.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1658,4,5360,"702.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1659,4,5361,"280.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1660,4,5362,"187.200 TND","2026-03-23 15:56:34.972",NULL,"y"
1661,4,5363,"592.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1662,4,5364,"842.400 TND","2026-03-23 15:56:34.972",NULL,"y"
1663,4,5371,"53.040 TND","2026-03-23 15:56:34.972",NULL,"y"
1664,4,5372,"53.040 TND","2026-03-23 15:56:34.972",NULL,"y"
1665,4,5373,"390.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1666,4,5374,"249.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1667,4,5377,"249.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1668,4,5378,"1,014.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1669,4,5379,"661.440 TND","2026-03-23 15:56:34.972",NULL,"y"
1670,4,5381,"180.960 TND","2026-03-23 15:56:34.972",NULL,"y"
1671,4,5383,"365.040 TND","2026-03-23 15:56:34.972",NULL,"y"
1672,4,5392,"299.520 TND","2026-03-23 15:56:34.972",NULL,"y"
1673,4,5400,"118.560 TND","2026-03-23 15:56:34.972",NULL,"y"
1674,4,5401,"118.560 TND","2026-03-23 15:56:34.972",NULL,"y"
1675,4,5402,"118.560 TND","2026-03-23 15:56:34.972",NULL,"y"
1676,4,5403,"118.560 TND","2026-03-23 15:56:34.972",NULL,"y"
1677,4,5404,"118.560 TND","2026-03-23 15:56:34.972",NULL,"y"
1678,4,5407,"363.480 TND","2026-03-23 15:56:34.972",NULL,"y"
1679,4,5409,"661.440 TND","2026-03-23 15:56:34.972",NULL,"y"
1680,4,5413,"98.280 TND","2026-03-23 15:56:34.972",NULL,"y"
1681,4,5414,"299.520 TND","2026-03-23 15:56:34.972",NULL,"y"
1682,4,5415,"486.720 TND","2026-03-23 15:56:34.972",NULL,"y"
1683,4,5417,"243.360 TND","2026-03-23 15:56:34.972",NULL,"y"
1684,4,5418,"390.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1685,4,5419,"390.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1686,4,5420,"159.120 TND","2026-03-23 15:56:34.972",NULL,"y"
1687,4,5421,"184.080 TND","2026-03-23 15:56:34.972",NULL,"y"
1688,4,5422,"99.840 TND","2026-03-23 15:56:34.972",NULL,"y"
1689,4,5423,"99.840 TND","2026-03-23 15:56:34.972",NULL,"y"
1690,4,5425,"159.120 TND","2026-03-23 15:56:34.972",NULL,"y"
1691,4,5427,"99.840 TND","2026-03-23 15:56:34.972",NULL,"y"
1692,4,5430,"452.400 TND","2026-03-23 15:56:34.972",NULL,"y"
1693,4,5433,"46.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1694,4,5435,"109.200 TND","2026-03-23 15:56:34.972",NULL,"y"
1695,4,5438,"46.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1696,4,5442,"393.120 TND","2026-03-23 15:56:34.972",NULL,"y"
1697,4,5443,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1698,4,5444,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1699,4,5445,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1700,4,5446,"156.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1701,4,5447,"46.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1702,4,5448,"46.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1703,4,5449,"46.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1704,4,5450,"46.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1705,4,5451,"46.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1706,4,5452,"93.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1707,4,5453,"93.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1708,4,5454,"280.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1709,4,5455,"280.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1710,4,5456,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1711,4,5458,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1712,4,5459,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1713,4,5460,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1714,4,5462,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1715,4,5463,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1716,4,5465,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1717,4,5466,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1718,4,5467,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1719,4,5468,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1720,4,5469,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1721,4,5470,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1722,4,5471,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1723,4,5472,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1724,4,5473,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1725,4,5474,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1726,4,5475,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1727,4,5476,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1728,4,5477,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1729,4,5478,"87.360 TND","2026-03-23 15:56:34.972",NULL,"y"
1730,4,5479,"312.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1731,4,5480,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1732,4,5481,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1733,4,5482,"87.360 TND","2026-03-23 15:56:34.972",NULL,"y"
1734,4,5483,"327.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1735,4,5484,"655.200 TND","2026-03-23 15:56:34.972",NULL,"y"
1736,4,5485,"343.200 TND","2026-03-23 15:56:34.972",NULL,"y"
1737,4,5486,"318.240 TND","2026-03-23 15:56:34.972",NULL,"y"
1738,4,5487,"468.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1739,4,5488,"305.760 TND","2026-03-23 15:56:34.972",NULL,"y"
1740,4,5489,"312.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1741,4,5490,"620.880 TND","2026-03-23 15:56:34.972",NULL,"y"
1742,4,5491,"340.080 TND","2026-03-23 15:56:34.972",NULL,"y"
1743,4,5492,"580.320 TND","2026-03-23 15:56:34.972",NULL,"y"
1744,4,5493,"592.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1745,4,5494,"352.560 TND","2026-03-23 15:56:34.972",NULL,"y"
1746,4,5495,"352.560 TND","2026-03-23 15:56:34.972",NULL,"y"
1747,4,5496,"361.920 TND","2026-03-23 15:56:34.972",NULL,"y"
1748,4,5497,"62.400 TND","2026-03-23 15:56:34.972",NULL,"y"
1749,4,5498,"62.400 TND","2026-03-23 15:56:34.972",NULL,"y"
1750,4,5499,"156.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1751,4,5500,"156.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1752,4,5501,"312.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1753,4,5502,"312.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1754,4,5503,"312.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1755,4,5504,"156.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1756,4,5505,"156.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1757,4,5506,"156.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1758,4,5507,"312.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1759,4,5508,"312.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1760,4,5509,"78.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1761,4,5510,"218.400 TND","2026-03-23 15:56:34.972",NULL,"y"
1762,4,5511,"56.160 TND","2026-03-23 15:56:34.972",NULL,"y"
1763,4,5513,"176.904 TND","2026-03-23 15:56:34.972",NULL,"y"
1764,4,5514,"176.904 TND","2026-03-23 15:56:34.972",NULL,"y"
1765,4,5515,"176.904 TND","2026-03-23 15:56:34.972",NULL,"y"
1766,4,5516,"176.904 TND","2026-03-23 15:56:34.972",NULL,"y"
1767,4,5517,"176.904 TND","2026-03-23 15:56:34.972",NULL,"y"
1768,4,5518,"176.904 TND","2026-03-23 15:56:34.972",NULL,"y"
1769,4,5519,"176.904 TND","2026-03-23 15:56:34.972",NULL,"y"
1770,4,5520,"176.904 TND","2026-03-23 15:56:34.972",NULL,"y"
1771,4,5521,"176.904 TND","2026-03-23 15:56:34.972",NULL,"y"
1772,4,5522,"176.904 TND","2026-03-23 15:56:34.972",NULL,"y"
1773,4,5523,"176.904 TND","2026-03-23 15:56:34.972",NULL,"y"
1774,4,5524,"176.904 TND","2026-03-23 15:56:34.972",NULL,"y"
1775,4,5525,"176.904 TND","2026-03-23 15:56:34.972",NULL,"y"
1776,4,5526,"93.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1777,4,5527,"93.600 TND","2026-03-23 15:56:34.972",NULL,"y"
1778,4,5529,"62.400 TND","2026-03-23 15:56:34.972",NULL,"y"
1779,4,5531,"62.400 TND","2026-03-23 15:56:34.972",NULL,"y"
1780,4,5534,"46.800 TND","2026-03-23 15:56:34.972",NULL,"y"
1781,4,5535,"31.200 TND","2026-03-23 15:56:34.972",NULL,"y"
1782,4,5536,"62.400 TND","2026-03-23 15:56:34.972",NULL,"y"
1783,4,5537,"402.480 TND","2026-03-23 15:56:34.972",NULL,"y"
1784,4,5538,"234.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1785,4,5539,"234.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1786,4,5541,"234.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1787,4,5542,"234.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1788,4,5544,"14.040 TND","2026-03-23 15:56:34.972",NULL,"y"
1789,4,5545,"14.040 TND","2026-03-23 15:56:34.972",NULL,"y"
1790,4,5546,"14.040 TND","2026-03-23 15:56:34.972",NULL,"y"
1791,4,5547,"14.040 TND","2026-03-23 15:56:34.972",NULL,"y"
1792,4,5548,"14.040 TND","2026-03-23 15:56:34.972",NULL,"y"
1793,4,5549,"14.040 TND","2026-03-23 15:56:34.972",NULL,"y"
1794,4,5550,"14.040 TND","2026-03-23 15:56:34.972",NULL,"y"
1795,4,5551,"62.400 TND","2026-03-23 15:56:34.972",NULL,"y"
1796,4,5552,"78.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1797,4,5556,"37.440 TND","2026-03-23 15:56:34.972",NULL,"y"
1798,4,5557,"156.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1799,4,5559,"11.700 TND","2026-03-23 15:56:34.972",NULL,"y"
1800,4,5560,"11.700 TND","2026-03-23 15:56:34.972",NULL,"y"
1801,4,5561,"11.700 TND","2026-03-23 15:56:34.972",NULL,"y"
1802,4,5563,"26.364 TND","2026-03-23 15:56:34.972",NULL,"y"
1803,4,5564,"26.364 TND","2026-03-23 15:56:34.972",NULL,"y"
1804,4,5565,"11.700 TND","2026-03-23 15:56:34.972",NULL,"y"
1805,4,5571,"19.438 TND","2026-03-23 15:56:34.972",NULL,"y"
1806,4,5575,"224.640 TND","2026-03-23 15:56:34.972",NULL,"y"
1807,4,5576,"224.640 TND","2026-03-23 15:56:34.972",NULL,"y"
1808,4,5577,"224.640 TND","2026-03-23 15:56:34.972",NULL,"y"
1809,4,5578,"224.640 TND","2026-03-23 15:56:34.972",NULL,"y"
1810,4,5579,"117.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1811,4,5580,"117.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1812,4,5581,"117.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1813,4,5582,"117.000 TND","2026-03-23 15:56:34.972",NULL,"y"
1814,4,5583,"13.042 TND","2026-03-23 15:56:34.972",NULL,"y"
1815,4,5584,"13.042 TND","2026-03-23 15:56:34.972",NULL,"y"
1816,4,5585,"13.042 TND","2026-03-23 15:56:34.972",NULL,"y"
1817,4,5586,"13.042 TND","2026-03-23 15:56:34.972",NULL,"y"
1818,4,5587,"13.042 TND","2026-03-23 15:56:34.972",NULL,"y"
1819,4,5588,"13.042 TND","2026-03-23 15:56:34.972",NULL,"y"
1820,4,5589,"13.042 TND","2026-03-23 15:56:34.972",NULL,"y"
